fecha	archivo	algoritmo	cp	minsplit	minbucket	maxdepth	ganancias	
20160921 111754	abril	rpart	0	300	3	7	0	
20160921 111801	abril	rpart	0	300	3	8	0	
20160921 111810	abril	rpart	0	300	3	9	0	
20160921 111820	abril	rpart	0	300	3	10	0	
20160921 111831	abril	rpart	0	300	3	11	0	
20160921 111842	abril	rpart	0	300	3	12	0	
20160921 111853	abril	rpart	0	300	3	13	0	
20160921 111905	abril	rpart	0	300	3	14	0	
20160921 111917	abril	rpart	0	300	3	15	0	
20160921 111932	abril	rpart	0	300	3	16	0	
20160921 111947	abril	rpart	0	300	3	17	0	
20160921 112001	abril	rpart	0	300	3	18	0	
20160921 112015	abril	rpart	0	300	3	19	0	
20160921 112031	abril	rpart	0	300	3	20	0	
20160921 112036	abril	rpart	0	300	4	4	0	
20160921 112042	abril	rpart	0	300	4	5	0	
20160921 112049	abril	rpart	0	300	4	6	0	
20160921 112056	abril	rpart	0	300	4	7	0	
20160921 112104	abril	rpart	0	300	4	8	0	
20160921 112112	abril	rpart	0	300	4	9	0	
20160921 112124	abril	rpart	0	300	4	10	0	
20160921 112134	abril	rpart	0	300	4	11	0	
20160921 112145	abril	rpart	0	300	4	12	0	
20160921 112159	abril	rpart	0	300	4	13	0	
20160921 112210	abril	rpart	0	300	4	14	0	
20160921 112222	abril	rpart	0	300	4	15	0	
20160921 112234	abril	rpart	0	300	4	16	0	
20160921 112248	abril	rpart	0	300	4	17	0	
20160921 112301	abril	rpart	0	300	4	18	0	
20160921 112316	abril	rpart	0	300	4	19	0	
20160921 112332	abril	rpart	0	300	4	20	0	
20160921 112338	abril	rpart	0	300	5	4	0	
20160921 112343	abril	rpart	0	300	5	5	0	
20160921 112350	abril	rpart	0	300	5	6	0	
20160921 112357	abril	rpart	0	300	5	7	0	
20160921 112405	abril	rpart	0	300	5	8	0	
20160921 112414	abril	rpart	0	300	5	9	0	
20160921 112423	abril	rpart	0	300	5	10	0	
20160921 112433	abril	rpart	0	300	5	11	0	
20160921 112444	abril	rpart	0	300	5	12	0	
20160921 112455	abril	rpart	0	300	5	13	0	
20160921 112507	abril	rpart	0	300	5	14	0	
20160921 112520	abril	rpart	0	300	5	15	0	
20160921 112533	abril	rpart	0	300	5	16	0	
20160921 112548	abril	rpart	0	300	5	17	0	
20160921 112604	abril	rpart	0	300	5	18	0	
20160921 112618	abril	rpart	0	300	5	19	0	
20160921 112632	abril	rpart	0	300	5	20	0	
20160921 112637	abril	rpart	0	400	2	4	0	
20160921 112643	abril	rpart	0	400	2	5	0	
20160921 112650	abril	rpart	0	400	2	6	0	
20160921 112657	abril	rpart	0	400	2	7	0	
20160921 112705	abril	rpart	0	400	2	8	0	
20160921 112715	abril	rpart	0	400	2	9	0	
20160921 112726	abril	rpart	0	400	2	10	0	
20160921 112736	abril	rpart	0	400	2	11	0	
20160921 112746	abril	rpart	0	400	2	12	0	
20160921 112757	abril	rpart	0	400	2	13	0	
20160921 112809	abril	rpart	0	400	2	14	0	
20160921 112821	abril	rpart	0	400	2	15	0	
20160921 112834	abril	rpart	0	400	2	16	0	
20160921 112849	abril	rpart	0	400	2	17	0	
20160921 112903	abril	rpart	0	400	2	18	0	
20160921 112920	abril	rpart	0	400	2	19	0	
20160921 112934	abril	rpart	0	400	2	20	0	
20160921 112940	abril	rpart	0	400	3	4	0	
20160921 112946	abril	rpart	0	400	3	5	0	
20160921 112954	abril	rpart	0	400	3	6	0	
20160921 113003	abril	rpart	0	400	3	7	0	
20160921 113011	abril	rpart	0	400	3	8	0	
20160921 113020	abril	rpart	0	400	3	9	0	
20160921 113029	abril	rpart	0	400	3	10	0	
20160921 113039	abril	rpart	0	400	3	11	0	
20160921 113049	abril	rpart	0	400	3	12	0	
20160921 113100	abril	rpart	0	400	3	13	0	
20160921 113114	abril	rpart	0	400	3	14	0	
20160921 113127	abril	rpart	0	400	3	15	0	
20160921 113139	abril	rpart	0	400	3	16	0	
20160921 113153	abril	rpart	0	400	3	17	0	
20160921 113206	abril	rpart	0	400	3	18	0	
20160921 113220	abril	rpart	0	400	3	19	0	
20160921 113235	abril	rpart	0	400	3	20	0	
20160921 113240	abril	rpart	0	400	4	4	0	
20160921 113246	abril	rpart	0	400	4	5	0	
20160921 113253	abril	rpart	0	400	4	6	0	
20160921 113300	abril	rpart	0	400	4	7	0	
20160921 113308	abril	rpart	0	400	4	8	0	
20160921 113317	abril	rpart	0	400	4	9	0	
20160921 113327	abril	rpart	0	400	4	10	0	
20160921 113337	abril	rpart	0	400	4	11	0	
20160921 113347	abril	rpart	0	400	4	12	0	
20160921 113400	abril	rpart	0	400	4	13	0	
20160921 113413	abril	rpart	0	400	4	14	0	
20160921 113427	abril	rpart	0	400	4	15	0	
20160921 113440	abril	rpart	0	400	4	16	0	
20160921 113455	abril	rpart	0	400	4	17	0	
20160921 113509	abril	rpart	0	400	4	18	0	
20160921 113525	abril	rpart	0	400	4	19	0	
20160921 113539	abril	rpart	0	400	4	20	0	
20160921 113544	abril	rpart	0	400	5	4	0	
20160921 113550	abril	rpart	0	400	5	5	0	
20160921 113556	abril	rpart	0	400	5	6	0	
20160921 113603	abril	rpart	0	400	5	7	0	
20160921 113611	abril	rpart	0	400	5	8	0	
20160921 113620	abril	rpart	0	400	5	9	0	
20160921 113629	abril	rpart	0	400	5	10	0	
20160921 113639	abril	rpart	0	400	5	11	0	
20160921 113650	abril	rpart	0	400	5	12	0	
20160921 113701	abril	rpart	0	400	5	13	0	
20160921 113713	abril	rpart	0	400	5	14	0	
20160921 113725	abril	rpart	0	400	5	15	0	
20160921 113738	abril	rpart	0	400	5	16	0	
20160921 113751	abril	rpart	0	400	5	17	0	
20160921 113804	abril	rpart	0	400	5	18	0	
20160921 113818	abril	rpart	0	400	5	19	0	
20160921 113832	abril	rpart	0	400	5	20	0	
20160921 113837	abril	rpart	1e-04	20	2	4	923333.3	
20160921 113843	abril	rpart	1e-04	20	2	5	925000	
20160921 113852	abril	rpart	1e-04	20	2	6	900833.3	
20160921 113859	abril	rpart	1e-04	20	2	7	900833.3	
20160921 113908	abril	rpart	1e-04	20	2	8	900833.3	
20160921 113917	abril	rpart	1e-04	20	2	9	850833.3	
20160921 113926	abril	rpart	1e-04	20	2	10	1071667	
20160921 113936	abril	rpart	1e-04	20	2	11	1071667	
20160921 113947	abril	rpart	1e-04	20	2	12	1071667	
20160921 113959	abril	rpart	1e-04	20	2	13	1071667	
20160921 114011	abril	rpart	1e-04	20	2	14	1071667	
20160921 114025	abril	rpart	1e-04	20	2	15	1071667	
20160921 114038	abril	rpart	1e-04	20	2	16	1071667	
20160921 114053	abril	rpart	1e-04	20	2	17	1071667	
20160921 114109	abril	rpart	1e-04	20	2	18	1071667	
20160921 114127	abril	rpart	1e-04	20	2	19	1071667	
20160921 114145	abril	rpart	1e-04	20	2	20	1071667	
20160921 114151	abril	rpart	1e-04	20	3	4	923333.3	
20160921 114156	abril	rpart	1e-04	20	3	5	925000	
20160921 114203	abril	rpart	1e-04	20	3	6	900833.3	
20160921 114210	abril	rpart	1e-04	20	3	7	900833.3	
20160921 114218	abril	rpart	1e-04	20	3	8	822500	
20160921 114227	abril	rpart	1e-04	20	3	9	1020000	
20160921 114238	abril	rpart	1e-04	20	3	10	998333.3	
20160921 114248	abril	rpart	1e-04	20	3	11	998333.3	
20160921 114302	abril	rpart	1e-04	20	3	12	998333.3	
20160921 114313	abril	rpart	1e-04	20	3	13	998333.3	
20160921 114328	abril	rpart	1e-04	20	3	14	998333.3	
20160921 114341	abril	rpart	1e-04	20	3	15	998333.3	
20160921 114357	abril	rpart	1e-04	20	3	16	998333.3	
20160921 114412	abril	rpart	1e-04	20	3	17	998333.3	
20160921 114427	abril	rpart	1e-04	20	3	18	998333.3	
20160921 114443	abril	rpart	1e-04	20	3	19	998333.3	
20160921 114459	abril	rpart	1e-04	20	3	20	998333.3	
20160921 114504	abril	rpart	1e-04	20	4	4	923333.3	
20160921 114510	abril	rpart	1e-04	20	4	5	925000	
20160921 114517	abril	rpart	1e-04	20	4	6	900833.3	
20160921 114524	abril	rpart	1e-04	20	4	7	802500	
20160921 114532	abril	rpart	1e-04	20	4	8	811666.7	
20160921 114541	abril	rpart	1e-04	20	4	9	1032500	
20160921 114550	abril	rpart	1e-04	20	4	10	1010833	
20160921 114600	abril	rpart	1e-04	20	4	11	1010833	
20160921 114611	abril	rpart	1e-04	20	4	12	1010833	
20160921 114623	abril	rpart	1e-04	20	4	13	1010833	
20160921 114635	abril	rpart	1e-04	20	4	14	1010833	
20160921 114649	abril	rpart	1e-04	20	4	15	1010833	
20160921 114703	abril	rpart	1e-04	20	4	16	1010833	
20160921 114718	abril	rpart	1e-04	20	4	17	1015833	
20160921 114733	abril	rpart	1e-04	20	4	18	1015833	
20160921 114749	abril	rpart	1e-04	20	4	19	1015833	
20160921 114806	abril	rpart	1e-04	20	4	20	1015833	
20160921 114811	abril	rpart	1e-04	20	5	4	855833.3	
20160921 114816	abril	rpart	1e-04	20	5	5	925000	
20160921 114823	abril	rpart	1e-04	20	5	6	855833.3	
20160921 114831	abril	rpart	1e-04	20	5	7	805833.3	
20160921 114839	abril	rpart	1e-04	20	5	8	782500	
20160921 114848	abril	rpart	1e-04	20	5	9	782500	
20160921 114857	abril	rpart	1e-04	20	5	10	1002500	
20160921 114908	abril	rpart	1e-04	20	5	11	980833.3	
20160921 114919	abril	rpart	1e-04	20	5	12	1046667	
20160921 114931	abril	rpart	1e-04	20	5	13	1046667	
20160921 114943	abril	rpart	1e-04	20	5	14	1046667	
20160921 114956	abril	rpart	1e-04	20	5	15	1046667	
20160921 115010	abril	rpart	1e-04	20	5	16	1046667	
20160921 115024	abril	rpart	1e-04	20	5	17	1046667	
20160921 115040	abril	rpart	1e-04	20	5	18	1046667	
20160921 115055	abril	rpart	1e-04	20	5	19	1046667	
20160921 115112	abril	rpart	1e-04	20	5	20	1046667	
20160921 115117	abril	rpart	1e-04	50	2	4	923333.3	
20160921 115123	abril	rpart	1e-04	50	2	5	923333.3	
20160921 115130	abril	rpart	1e-04	50	2	6	923333.3	
20160921 115137	abril	rpart	1e-04	50	2	7	923333.3	
20160921 115145	abril	rpart	1e-04	50	2	8	923333.3	
20160921 115154	abril	rpart	1e-04	50	2	9	923333.3	
20160921 115204	abril	rpart	1e-04	50	2	10	923333.3	
20160921 115216	abril	rpart	1e-04	50	2	11	923333.3	
20160921 115226	abril	rpart	1e-04	50	2	12	923333.3	
20160921 115238	abril	rpart	1e-04	50	2	13	923333.3	
20160921 115250	abril	rpart	1e-04	50	2	14	923333.3	
20160921 115304	abril	rpart	1e-04	50	2	15	923333.3	
20160921 115317	abril	rpart	1e-04	50	2	16	923333.3	
20160921 115332	abril	rpart	1e-04	50	2	17	923333.3	
20160921 115348	abril	rpart	1e-04	50	2	18	923333.3	
20160921 115406	abril	rpart	1e-04	50	2	19	923333.3	
20160921 115422	abril	rpart	1e-04	50	2	20	923333.3	
20160921 115429	abril	rpart	1e-04	50	3	4	923333.3	
20160921 115436	abril	rpart	1e-04	50	3	5	923333.3	
20160921 115443	abril	rpart	1e-04	50	3	6	923333.3	
20160921 115450	abril	rpart	1e-04	50	3	7	923333.3	
20160921 115500	abril	rpart	1e-04	50	3	8	923333.3	
20160921 115509	abril	rpart	1e-04	50	3	9	923333.3	
20160921 115519	abril	rpart	1e-04	50	3	10	923333.3	
20160921 115529	abril	rpart	1e-04	50	3	11	923333.3	
20160921 115542	abril	rpart	1e-04	50	3	12	923333.3	
20160921 115553	abril	rpart	1e-04	50	3	13	923333.3	
20160921 115607	abril	rpart	1e-04	50	3	14	923333.3	
20160921 115620	abril	rpart	1e-04	50	3	15	923333.3	
20160921 115633	abril	rpart	1e-04	50	3	16	923333.3	
20160921 115647	abril	rpart	1e-04	50	3	17	923333.3	
20160921 115701	abril	rpart	1e-04	50	3	18	923333.3	
20160921 115717	abril	rpart	1e-04	50	3	19	923333.3	
20160921 115733	abril	rpart	1e-04	50	3	20	923333.3	
20160921 115738	abril	rpart	1e-04	50	4	4	923333.3	
20160921 115744	abril	rpart	1e-04	50	4	5	923333.3	
20160921 115750	abril	rpart	1e-04	50	4	6	854166.7	
20160921 115757	abril	rpart	1e-04	50	4	7	854166.7	
20160921 115805	abril	rpart	1e-04	50	4	8	854166.7	
20160921 115814	abril	rpart	1e-04	50	4	9	854166.7	
20160921 115823	abril	rpart	1e-04	50	4	10	1052500	
20160921 115834	abril	rpart	1e-04	50	4	11	1052500	
20160921 115844	abril	rpart	1e-04	50	4	12	1052500	
20160921 115858	abril	rpart	1e-04	50	4	13	1052500	
20160921 115911	abril	rpart	1e-04	50	4	14	1052500	
20160921 115925	abril	rpart	1e-04	50	4	15	1052500	
20160921 115941	abril	rpart	1e-04	50	4	16	1052500	
20160921 115956	abril	rpart	1e-04	50	4	17	1052500	
20160921 120013	abril	rpart	1e-04	50	4	18	1052500	
20160921 120028	abril	rpart	1e-04	50	4	19	1052500	
20160921 120044	abril	rpart	1e-04	50	4	20	1052500	
20160921 120049	abril	rpart	1e-04	50	5	4	923333.3	
20160921 120055	abril	rpart	1e-04	50	5	5	923333.3	
20160921 120102	abril	rpart	1e-04	50	5	6	854166.7	
20160921 120109	abril	rpart	1e-04	50	5	7	854166.7	
20160921 120117	abril	rpart	1e-04	50	5	8	854166.7	
20160921 120125	abril	rpart	1e-04	50	5	9	854166.7	
20160921 120135	abril	rpart	1e-04	50	5	10	1052500	
20160921 120145	abril	rpart	1e-04	50	5	11	1052500	
20160921 120156	abril	rpart	1e-04	50	5	12	1052500	
20160921 120208	abril	rpart	1e-04	50	5	13	1052500	
20160921 120221	abril	rpart	1e-04	50	5	14	1052500	
20160921 120234	abril	rpart	1e-04	50	5	15	1052500	
20160921 120247	abril	rpart	1e-04	50	5	16	1052500	
20160921 120302	abril	rpart	1e-04	50	5	17	1052500	
20160921 120319	abril	rpart	1e-04	50	5	18	1052500	
20160921 120335	abril	rpart	1e-04	50	5	19	1052500	
20160921 120351	abril	rpart	1e-04	50	5	20	1052500	
20160921 120356	abril	rpart	1e-04	100	2	4	923333.3	
20160921 120402	abril	rpart	1e-04	100	2	5	923333.3	
20160921 120409	abril	rpart	1e-04	100	2	6	923333.3	
20160921 120416	abril	rpart	1e-04	100	2	7	923333.3	
20160921 120424	abril	rpart	1e-04	100	2	8	923333.3	
20160921 120433	abril	rpart	1e-04	100	2	9	923333.3	
20160921 120442	abril	rpart	1e-04	100	2	10	923333.3	
20160921 120453	abril	rpart	1e-04	100	2	11	923333.3	
20160921 120503	abril	rpart	1e-04	100	2	12	923333.3	
20160921 120515	abril	rpart	1e-04	100	2	13	923333.3	
20160921 120527	abril	rpart	1e-04	100	2	14	923333.3	
20160921 120539	abril	rpart	1e-04	100	2	15	923333.3	
20160921 120552	abril	rpart	1e-04	100	2	16	923333.3	
20160921 120609	abril	rpart	1e-04	100	2	17	923333.3	
20160921 120625	abril	rpart	1e-04	100	2	18	923333.3	
20160921 120640	abril	rpart	1e-04	100	2	19	923333.3	
20160921 120657	abril	rpart	1e-04	100	2	20	923333.3	
20160921 120702	abril	rpart	1e-04	100	3	4	923333.3	
20160921 120709	abril	rpart	1e-04	100	3	5	923333.3	
20160921 120717	abril	rpart	1e-04	100	3	6	923333.3	
20160921 120724	abril	rpart	1e-04	100	3	7	923333.3	
20160921 120732	abril	rpart	1e-04	100	3	8	923333.3	
20160921 120741	abril	rpart	1e-04	100	3	9	923333.3	
20160921 120752	abril	rpart	1e-04	100	3	10	923333.3	
20160921 120803	abril	rpart	1e-04	100	3	11	923333.3	
20160921 120813	abril	rpart	1e-04	100	3	12	923333.3	
20160921 120824	abril	rpart	1e-04	100	3	13	923333.3	
20160921 120837	abril	rpart	1e-04	100	3	14	923333.3	
20160921 120849	abril	rpart	1e-04	100	3	15	923333.3	
20160921 120902	abril	rpart	1e-04	100	3	16	923333.3	
20160921 120916	abril	rpart	1e-04	100	3	17	923333.3	
20160921 120930	abril	rpart	1e-04	100	3	18	923333.3	
20160921 120944	abril	rpart	1e-04	100	3	19	923333.3	
20160921 120959	abril	rpart	1e-04	100	3	20	923333.3	
20160921 121005	abril	rpart	1e-04	100	4	4	923333.3	
20160921 121010	abril	rpart	1e-04	100	4	5	923333.3	
20160921 121017	abril	rpart	1e-04	100	4	6	923333.3	
20160921 121024	abril	rpart	1e-04	100	4	7	923333.3	
20160921 121032	abril	rpart	1e-04	100	4	8	923333.3	
20160921 121041	abril	rpart	1e-04	100	4	9	923333.3	
20160921 121050	abril	rpart	1e-04	100	4	10	923333.3	
20160921 121100	abril	rpart	1e-04	100	4	11	923333.3	
20160921 121111	abril	rpart	1e-04	100	4	12	923333.3	
20160921 121122	abril	rpart	1e-04	100	4	13	923333.3	
20160921 121134	abril	rpart	1e-04	100	4	14	923333.3	
20160921 121148	abril	rpart	1e-04	100	4	15	923333.3	
20160921 121201	abril	rpart	1e-04	100	4	16	923333.3	
20160921 121215	abril	rpart	1e-04	100	4	17	923333.3	
20160921 121230	abril	rpart	1e-04	100	4	18	923333.3	
20160921 121245	abril	rpart	1e-04	100	4	19	923333.3	
20160921 121301	abril	rpart	1e-04	100	4	20	923333.3	
20160921 121307	abril	rpart	1e-04	100	5	4	923333.3	
20160921 121312	abril	rpart	1e-04	100	5	5	923333.3	
20160921 121319	abril	rpart	1e-04	100	5	6	923333.3	
20160921 121326	abril	rpart	1e-04	100	5	7	923333.3	
20160921 121334	abril	rpart	1e-04	100	5	8	923333.3	
20160921 121343	abril	rpart	1e-04	100	5	9	923333.3	
20160921 121353	abril	rpart	1e-04	100	5	10	923333.3	
20160921 121405	abril	rpart	1e-04	100	5	11	923333.3	
20160921 121416	abril	rpart	1e-04	100	5	12	923333.3	
20160921 121427	abril	rpart	1e-04	100	5	13	923333.3	
20160921 121440	abril	rpart	1e-04	100	5	14	923333.3	
20160921 121452	abril	rpart	1e-04	100	5	15	923333.3	
20160921 121506	abril	rpart	1e-04	100	5	16	923333.3	
20160921 121521	abril	rpart	1e-04	100	5	17	923333.3	
20160921 121535	abril	rpart	1e-04	100	5	18	923333.3	
20160921 121551	abril	rpart	1e-04	100	5	19	923333.3	
20160921 121607	abril	rpart	1e-04	100	5	20	923333.3	
20160921 121612	abril	rpart	1e-04	200	2	4	0	
20160921 121618	abril	rpart	1e-04	200	2	5	0	
20160921 121625	abril	rpart	1e-04	200	2	6	0	
20160921 121632	abril	rpart	1e-04	200	2	7	0	
20160921 121642	abril	rpart	1e-04	200	2	8	0	
20160921 121651	abril	rpart	1e-04	200	2	9	0	
20160921 121701	abril	rpart	1e-04	200	2	10	0	
20160921 121711	abril	rpart	1e-04	200	2	11	0	
20160921 121722	abril	rpart	1e-04	200	2	12	0	
20160921 121733	abril	rpart	1e-04	200	2	13	0	
20160921 121745	abril	rpart	1e-04	200	2	14	0	
20160921 121758	abril	rpart	1e-04	200	2	15	0	
20160921 121811	abril	rpart	1e-04	200	2	16	0	
20160921 121826	abril	rpart	1e-04	200	2	17	0	
20160921 121840	abril	rpart	1e-04	200	2	18	0	
20160921 121854	abril	rpart	1e-04	200	2	19	0	
20160921 121911	abril	rpart	1e-04	200	2	20	0	
20160921 121916	abril	rpart	1e-04	200	3	4	0	
20160921 121922	abril	rpart	1e-04	200	3	5	0	
20160921 121929	abril	rpart	1e-04	200	3	6	0	
20160921 121936	abril	rpart	1e-04	200	3	7	0	
20160921 121944	abril	rpart	1e-04	200	3	8	0	
20160921 121953	abril	rpart	1e-04	200	3	9	0	
20160921 122002	abril	rpart	1e-04	200	3	10	0	
20160921 122012	abril	rpart	1e-04	200	3	11	0	
20160921 122023	abril	rpart	1e-04	200	3	12	0	
20160921 122034	abril	rpart	1e-04	200	3	13	0	
20160921 122046	abril	rpart	1e-04	200	3	14	0	
20160921 122058	abril	rpart	1e-04	200	3	15	0	
20160921 122111	abril	rpart	1e-04	200	3	16	0	
20160921 122125	abril	rpart	1e-04	200	3	17	0	
20160921 122139	abril	rpart	1e-04	200	3	18	0	
20160921 122153	abril	rpart	1e-04	200	3	19	0	
20160921 122208	abril	rpart	1e-04	200	3	20	0	
20160921 122213	abril	rpart	1e-04	200	4	4	0	
20160921 122219	abril	rpart	1e-04	200	4	5	0	
20160921 122225	abril	rpart	1e-04	200	4	6	0	
20160921 122233	abril	rpart	1e-04	200	4	7	0	
20160921 122243	abril	rpart	1e-04	200	4	8	0	
20160921 122252	abril	rpart	1e-04	200	4	9	0	
20160921 122301	abril	rpart	1e-04	200	4	10	0	
20160921 122312	abril	rpart	1e-04	200	4	11	0	
20160921 122322	abril	rpart	1e-04	200	4	12	0	
20160921 122333	abril	rpart	1e-04	200	4	13	0	
20160921 122345	abril	rpart	1e-04	200	4	14	0	
20160921 122357	abril	rpart	1e-04	200	4	15	0	
20160921 122411	abril	rpart	1e-04	200	4	16	0	
20160921 122425	abril	rpart	1e-04	200	4	17	0	
20160921 122439	abril	rpart	1e-04	200	4	18	0	
20160921 122456	abril	rpart	1e-04	200	4	19	0	
20160921 122513	abril	rpart	1e-04	200	4	20	0	
20160921 122518	abril	rpart	1e-04	200	5	4	0	
20160921 122524	abril	rpart	1e-04	200	5	5	0	
20160921 122530	abril	rpart	1e-04	200	5	6	0	
20160921 122539	abril	rpart	1e-04	200	5	7	0	
20160921 122548	abril	rpart	1e-04	200	5	8	0	
20160921 122557	abril	rpart	1e-04	200	5	9	0	
20160921 122606	abril	rpart	1e-04	200	5	10	0	
20160921 122616	abril	rpart	1e-04	200	5	11	0	
20160921 122629	abril	rpart	1e-04	200	5	12	0	
20160921 122641	abril	rpart	1e-04	200	5	13	0	
20160921 122653	abril	rpart	1e-04	200	5	14	0	
20160921 122706	abril	rpart	1e-04	200	5	15	0	
20160921 122721	abril	rpart	1e-04	200	5	16	0	
20160921 122735	abril	rpart	1e-04	200	5	17	0	
20160921 122750	abril	rpart	1e-04	200	5	18	0	
20160921 122805	abril	rpart	1e-04	200	5	19	0	
20160921 122819	abril	rpart	1e-04	200	5	20	0	
20160921 122825	abril	rpart	1e-04	300	2	4	0	
20160921 122830	abril	rpart	1e-04	300	2	5	0	
20160921 122837	abril	rpart	1e-04	300	2	6	0	
20160921 122844	abril	rpart	1e-04	300	2	7	0	
20160921 122852	abril	rpart	1e-04	300	2	8	0	
20160921 122901	abril	rpart	1e-04	300	2	9	0	
20160921 122910	abril	rpart	1e-04	300	2	10	0	
20160921 122920	abril	rpart	1e-04	300	2	11	0	
20160921 122933	abril	rpart	1e-04	300	2	12	0	
20160921 122944	abril	rpart	1e-04	300	2	13	0	
20160921 122957	abril	rpart	1e-04	300	2	14	0	
20160921 123010	abril	rpart	1e-04	300	2	15	0	
20160921 123023	abril	rpart	1e-04	300	2	16	0	
20160921 123038	abril	rpart	1e-04	300	2	17	0	
20160921 123051	abril	rpart	1e-04	300	2	18	0	
20160921 123104	abril	rpart	1e-04	300	2	19	0	
20160921 123118	abril	rpart	1e-04	300	2	20	0	
20160921 123123	abril	rpart	1e-04	300	3	4	0	
20160921 123129	abril	rpart	1e-04	300	3	5	0	
20160921 123137	abril	rpart	1e-04	300	3	6	0	
20160921 123146	abril	rpart	1e-04	300	3	7	0	
20160921 123154	abril	rpart	1e-04	300	3	8	0	
20160921 123203	abril	rpart	1e-04	300	3	9	0	
20160921 123212	abril	rpart	1e-04	300	3	10	0	
20160921 123222	abril	rpart	1e-04	300	3	11	0	
20160921 123233	abril	rpart	1e-04	300	3	12	0	
20160921 123244	abril	rpart	1e-04	300	3	13	0	
20160921 123256	abril	rpart	1e-04	300	3	14	0	
20160921 123309	abril	rpart	1e-04	300	3	15	0	
20160921 123321	abril	rpart	1e-04	300	3	16	0	
20160921 123334	abril	rpart	1e-04	300	3	17	0	
20160921 123348	abril	rpart	1e-04	300	3	18	0	
20160921 123402	abril	rpart	1e-04	300	3	19	0	
20160921 123417	abril	rpart	1e-04	300	3	20	0	
20160921 123422	abril	rpart	1e-04	300	4	4	0	
20160921 123427	abril	rpart	1e-04	300	4	5	0	
20160921 123434	abril	rpart	1e-04	300	4	6	0	
20160921 123441	abril	rpart	1e-04	300	4	7	0	
20160921 123450	abril	rpart	1e-04	300	4	8	0	
20160921 123458	abril	rpart	1e-04	300	4	9	0	
20160921 123508	abril	rpart	1e-04	300	4	10	0	
20160921 123518	abril	rpart	1e-04	300	4	11	0	
20160921 123529	abril	rpart	1e-04	300	4	12	0	
20160921 123541	abril	rpart	1e-04	300	4	13	0	
20160921 123552	abril	rpart	1e-04	300	4	14	0	
20160921 123605	abril	rpart	1e-04	300	4	15	0	
20160921 123618	abril	rpart	1e-04	300	4	16	0	
20160921 123633	abril	rpart	1e-04	300	4	17	0	
20160921 123647	abril	rpart	1e-04	300	4	18	0	
20160921 123701	abril	rpart	1e-04	300	4	19	0	
20160921 123716	abril	rpart	1e-04	300	4	20	0	
20160921 123721	abril	rpart	1e-04	300	5	4	0	
20160921 123727	abril	rpart	1e-04	300	5	5	0	
20160921 123736	abril	rpart	1e-04	300	5	6	0	
20160921 123743	abril	rpart	1e-04	300	5	7	0	
20160921 123751	abril	rpart	1e-04	300	5	8	0	
20160921 123802	abril	rpart	1e-04	300	5	9	0	
20160921 123812	abril	rpart	1e-04	300	5	10	0	
20160921 123822	abril	rpart	1e-04	300	5	11	0	
20160921 123833	abril	rpart	1e-04	300	5	12	0	
20160921 123844	abril	rpart	1e-04	300	5	13	0	
20160921 123856	abril	rpart	1e-04	300	5	14	0	
20160921 123909	abril	rpart	1e-04	300	5	15	0	
20160921 123922	abril	rpart	1e-04	300	5	16	0	
20160921 123935	abril	rpart	1e-04	300	5	17	0	
20160921 123949	abril	rpart	1e-04	300	5	18	0	
20160921 124004	abril	rpart	1e-04	300	5	19	0	
20160921 124019	abril	rpart	1e-04	300	5	20	0	
20160921 124024	abril	rpart	1e-04	400	2	4	0	
20160921 124030	abril	rpart	1e-04	400	2	5	0	
20160921 124037	abril	rpart	1e-04	400	2	6	0	
20160921 124044	abril	rpart	1e-04	400	2	7	0	
20160921 124052	abril	rpart	1e-04	400	2	8	0	
20160921 124101	abril	rpart	1e-04	400	2	9	0	
20160921 124110	abril	rpart	1e-04	400	2	10	0	
20160921 124120	abril	rpart	1e-04	400	2	11	0	
20160921 124131	abril	rpart	1e-04	400	2	12	0	
20160921 124143	abril	rpart	1e-04	400	2	13	0	
20160921 124155	abril	rpart	1e-04	400	2	14	0	
20160921 124207	abril	rpart	1e-04	400	2	15	0	
20160921 124220	abril	rpart	1e-04	400	2	16	0	
20160921 124233	abril	rpart	1e-04	400	2	17	0	
20160921 124247	abril	rpart	1e-04	400	2	18	0	
20160921 124301	abril	rpart	1e-04	400	2	19	0	
20160921 124318	abril	rpart	1e-04	400	2	20	0	
20160921 124323	abril	rpart	1e-04	400	3	4	0	
20160921 124329	abril	rpart	1e-04	400	3	5	0	
20160921 124336	abril	rpart	1e-04	400	3	6	0	
20160921 124343	abril	rpart	1e-04	400	3	7	0	
20160921 124354	abril	rpart	1e-04	400	3	8	0	
20160921 124403	abril	rpart	1e-04	400	3	9	0	
20160921 124413	abril	rpart	1e-04	400	3	10	0	
20160921 124423	abril	rpart	1e-04	400	3	11	0	
20160921 124433	abril	rpart	1e-04	400	3	12	0	
20160921 124447	abril	rpart	1e-04	400	3	13	0	
20160921 124459	abril	rpart	1e-04	400	3	14	0	
20160921 124511	abril	rpart	1e-04	400	3	15	0	
20160921 124524	abril	rpart	1e-04	400	3	16	0	
20160921 124537	abril	rpart	1e-04	400	3	17	0	
20160921 124550	abril	rpart	1e-04	400	3	18	0	
20160921 124604	abril	rpart	1e-04	400	3	19	0	
20160921 124619	abril	rpart	1e-04	400	3	20	0	
20160921 124624	abril	rpart	1e-04	400	4	4	0	
